service	O
.	O
Lowe	Person
's	O
is	O
an	O
equal	O
opportunity	O
affirmative	O
action	O
employer	O
and	O
administers	O
all	O
personnel	O
practices	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
sex	O
,	O
age	O
,	O
national	O
origin	O
,	O
disability	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
marital	O
status	O
,	O
veteran	O
status	O
,	O
genetics	O
or	O
any	O
other	O
category	O
protected	O
under	O
applicable	O
law	O
.	O

Position	O
Description	O
.	O
Responsible	O
for	O
assisting	O
customers	O
with	O
all	O
of	O
their	O
shopping	O
needs	O
including	O
assisting	O
customers	O
in	O
the	O
selection	O
,	O
demonstration	O
,	O
preparation	O
and	O
loading	O
of	O
merchandise	O
.	O
Also	O
responsible	O
for	O
responding	O
to	O
customer	O
inquiries	O
throughout	O
their	O
shopping	O
experience	O
including	O
promoting	O
customer	O
loyalty	O
plans	O
and/or	O
extended	O
protection/replacement	O
plans	O
where	O
appropriate	O
.	O
Job	O
Requirements	O
.	O
CSA	O
Sales	O
Floor	O
:	O
Requires	O
morning	Time
,	O
afternoon	Time
and	O
evening	Time
availability	O
any	O
day	Time
of	O
the	O
week	O
.	O
Weekend/Holiday	O
Team	O
:	O
Requires	O
morning	Time
,	O
afternoon	Time
,	O
and	O
evening	Time
availability	O
on	O
Friday	Date
,	Date
Saturday	Date
,	Date
Sunday	Date
,	O
and	O
holidays	O
.	O
Weekday	O
Team	O
:	O
Requires	O
morning	Time
and	O
afternoon	Time
availability	O
Monday	Date
through	O
Friday	Date
during	Time
peak	Time
day	Time
hours	Time
.	O
Physical	O
ability	O
to	O
move	O
large	O
,	O
bulky	O
and/or	O
heavy	O
merchandise	O
.	O
Physical	O
ability	O
to	O
perform	O
tasks	O
that	O
may	O
require	O
prolonged	O
standing	O
,	O
sitting	O
,	O
and	O
other	O
activities	O
necessary	O
to	O
perform	O
job	O
duties	O
.	O
Minimum	O
Qualifications	O
.	O
6	Number
months	Duration
experience	O
using	O
a	O
computer	O
,	O
including	O
inputting	O
,	O
accessing	O
,	O
modifying	O
,	O
or	O
outputting	O
information	O
.	O
6	Number
months	Duration
experience	O
using	O
a	O
handheld	O
device	O
-LRB-	O
e.g.	O
,	O
mobile	O
phone	O
,	O
LRT	Organization
gun	O
,	O
palm	O
pilot	O
,	O
tablet	O
,	O
iPod	O
-RRB-	O
to	O
enter	O
,	O
access	O
,	O
and	O
output	O
information	O
.	O
Preferred	O
Qualifications	O
.	O
Associate	O
's	O
Degree	O
in	O
Business	O
,	O
Retail	O
Management	O
,	O
Specialty	O
related	O
to	O
department	O
-LRB-	O
e.g.	O
,	O
design	O
,	O
appliances	O
-RRB-	O
or	O
related	O
field	O
OR	O
Certification	O
in	O
trade	O
related	O
to	O
department	O
-LRB-	O
e.g.	O
,	O
kitchen	O
,	O
plumbing	O
,	O
electrical	O
,	O
lawn	O
and	O
garden	O
-RRB-	O
.	O
1	Number
year	Duration
retail	O
experience	O
identifying	O
and	O
selling	O
products	O
based	O
on	O
customer	O
needs	O
,	O
including	O
credit	O
cards	O
,	O
installations	O
,	O
add-on	O
sales	O
,	O
and	O
explaining	O
warranties	O
,	O
product	O
features	O
,	O
and	O
benefits	O
.	O
1	Number
year	Duration
retail	O
experience	O
providing	O
customer	O
service	O
,	O
including	O
identifying	O
and	O
resolving	O
customer	O
issues	O
,	O
assisting	O
customers	O
in	O
locating	O
product	O
,	O
greeting	O
customers	O
,	O
answering	O
phones	O
,	O
building	O
relationships	O
with	O
customers	O
,	O
and	O
thanking	O
customers	O
for	O
their	O
business	O
.	O
1	Number
year	Duration
retail	O
experience	O
in	O
related	O
department	O
-LRB-	O
e.g.	O
,	O
kitchen	O
,	O
plumbing	O
,	O
electrical	O
,	O
lawn	O
and	O
garden	O
-RRB-	O
.	O
1	Number
year	Duration
experience	O
working	O
in	O
any	O
department	O
at	O
a	O
Lowe	Person
's	O
retail	O
store	O
.	O
Lowe	Person
's	O
is	O
an	O
equal	O
opportunity	O
affirmative	O
action	O
employer	O
and	O
administers	O
all	O
personnel	O
practices	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
sex	O
,	O
age	O
,	O
national	O
origin	O
,	O
disability	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
marital	O
status	O
,	O
veteran	O
status	O
,	O
genetics	O
or	O
any	O
other	O
category	O
protected	O
under	O
applicable	O
law	O
.	O

Job	O
Description	O
.	O
HUB	O
Order	O
Puller	O
.	O
At	O
Advance	O
Auto	O
Parts	O
,	O
a	O
HUB	O
Order	O
Puller	O
is	O
primarily	O
responsible	O
for	O
pulling	O
HUB	O
customer	O
orders	O
.	O
ESSENTIAL	O
DUTIES	O
AND	O
RESPONSIBILITIES	O
include	O
the	O
following	O
.	O
Other	O
duties	O
may	O
be	O
assigned	O
.	O
Pull	O
customer	O
orders	O
and	O
prepare	O
for	O
delivery	O
.	O
Assist	O
with	O
the	O
receiving	O
and	O
unloading	O
of	O
replenishment	O
stock	O
.	O
Store	O
replenishment	O
stock	O
in	O
proper	O
location	O
.	O
Accurately	O
and	O
legibly	O
complete	O
all	O
paperwork	O
related	O
to	O
the	O
task	O
of	O
an	O
order	O
puller	O
.	O
Properly	O
maintain	O
equipment	O
and	O
report	O
any	O
problems	O
on	O
a	O
timely	O
basis	O
;	O
keep	O
work	O
area	O
clean	O
and	O
neat	O
.	O
Operate	O
at	O
a	O
professional	O
level	O
of	O
efficiency	O
in	O
order	O
not	O
to	O
breech	O
company	O
security	O
.	O
Work	O
with	O
store	O
management	O
team	O
to	O
complete	O
MAXI	Organization
changes	O
in	O
parts	O
department	O
.	O
Comply	O
with	O
all	O
federal	O
,	O
state	O
and	O
local	O
laws	O
.	O
Comply	O
with	O
all	O
company	O
policies	O
and	O
procedures	O
.	O
Complete	O
all	O
required	O
training	O
materials	O
,	O
attend	O
all	O
scheduled	O
company	O
meetings	O
.	O
Job	O
Requirements	O
.	O
HUB	O
Order	O
Puller	O
.	O
QUALIFICATIONS	O
.	O
To	O
perform	O
this	O
job	O
successfully	O
,	O
an	O
individual	O
must	O
be	O
able	O
to	O
perform	O
each	O
essential	O
duty	O
satisfactorily	O
.	O
The	O
requirements	O
listed	O
are	O
representative	O
of	O
the	O
knowledge	O
,	O
skill	O
,	O
and/or	O
ability	O
required	O
.	O
Reasonable	O
accommodations	O
may	O
be	O
made	O
to	O
enable	O
individuals	O
with	O
disabilities	O
to	O
perform	O
the	O
essential	O
functions	O
.	O
Able	O
to	O
use	O
a	O
hand	O
truck	O
and	O
pallet	O
jack	O
.	O
Able	O
to	O
follow	O
detailed	O
instructions	O
.	O
Able	O
to	O
work	O
efficiently	O
with	O
others	O
both	O
within	O
and	O
outside	O
the	O
store	O
.	O
Able	O
to	O
perform	O
successfully	O
with	O
minimum	O
supervision	O
.	O
Maintain	O
a	O
good	O
personal	O
appearance	O
.	O
Scheduling	O
factors	O
necessitate	O
that	O
the	O
individual	O
should	O
be	O
able	O
to	O
come	O
to	O
work	O
on	O
short	O
notice	O
,	O
and/or	O
work	O
flexible	O
hours	O
including	O
nights	O
and	O
weekends	O
.	O
EDUCATION	O
and/or	O
EXPERIENCE	O
.	O
High	O
school	O
diploma	O
or	O
GED	O
equivalent	O
;	O
or	O
one	Duration
to	O
three	Duration
months	Duration
related	O
experience	O
and/or	O
training	O
;	O
or	O
equivalent	O
combination	O
or	O
education	O
and	O
experience	O
.	O
LANGUAGE	O
SKILLS	O
.	O
Ability	O
to	O
read	O
and	O
comprehend	O
simple	O
instruction	O
,	O
short	O
correspondence	O
,	O
and	O
memos	O
.	O
Ability	O
to	O
write	O
simple	O
correspondence	O
.	O
Ability	O
to	O
effectively	O
present	O
information	O
in	O
one	Number
on	O
one	Number
and	O
small	O
group	O
situations	O
to	O
customer	O
,	O
clients	O
and	O
other	O
Team	O
Members	O
of	O
the	O
organization	O
.	O
MATHEMATICAL	O
SKILLS	O
.	O
Ability	O
to	O
add	O
,	O
subtract	O
,	O
multiply	O
,	O
and	O
divide	O
in	O
all	O
units	O
of	O
measure	O
,	O
using	O
whole	O
numbers	O
,	O
common	O
fractions	O
,	O
and	O
decimals	O
.	O
Ability	O
to	O
compute	O
rates	O
,	O
ratios	O
,	O
percentages	O
and	O
interprets	O
bar	O
graphs	O
.	O
REASONING	O
ABILITY	O
.	O
Ability	O
to	O
define	O
problems	O
collects	O
and	O
evaluates	O
information	O
,	O
establish	O
facts	O
and	O
draw	O
valid	O
conclusions	O
.	O
Ability	O
to	O
interpret	O
Advance	O
policies	O
and	O

Job	O
Summary	O
.	O
Work	O
in	O
a	O
team-oriented	O
,	O
high-volume	O
,	O
fast-paced	O
,	O
guest-centric	O
environment	O
to	O
deliver	O
on	O
our	O
purpose	O
of	O
Hospitaliano	Location
!	O
Our	O
passion	O
for	O
100	Percent
%	Percent
guest	O
delight	O
by	O
:	O
.	O
Demonstrating	O
genuine	O
hospitality	O
and	O
setting	O
the	O
stage	O
for	O
an	O
exceptional	O
dining	O
experience	O
by	O
making	O
every	O
single	O
guest	O
feel	O
welcome	O
at	O
the	O
door	O
and	O
.	O
Engaging	O
in	O
friendly	O
conversation	O
as	O
you	O
seat	O
guests	O
in	O
a	O
timely	O
fashion	O
.	O
Introducing	O
guests	O
to	O
their	O
server	O
.	O
Managing	O
restaurant	O
waiting	O
list	O
during	O
high	O
volume	O
to	O
accurately	O
set	O
guest	O
expectations	O
.	O
Always	O
sincerely	O
thanking	O
guests	O
as	O
they	O
leave	O
and	O
inviting	O
them	O
to	O
return	O

Job	O
Profile	O
.	O
Responsible	O
for	O
all	O
aspects	O
of	O
branch	O
,	O
including	O
individual	O
and	O
team	O
,	O
performance	O
.	O
Builds	O
a	O
high	O
performing	O
team	O
through	O
the	O
attraction	O
,	O
on-boarding	O
,	O
coaching	O
and	O
development	O
of	O
branch	O
team	O
members	O
.	O
Leads	O
through	O
influence	O
and	O
impacts	O
a	O
range	O
of	O
eco-system	O
partners	O
in	O
an	O
omni	O
channel	O
environment	O
.	O
Drives	O
revenue	O
and	O
loyalty	O
through	O
proactive	O
interactions	O
with	O
clients	O
.	O
Leads	O
,	O
coaches	O
and	O
executes	O
a	O
proactive	O
client	O
experience	O
within	O
an	O
omni	O
channel	O
environment	O
.	O
Provides	O
solutions	O
and	O
advice	O
to	O
improve	O
client	O
financial	O
well-being	O
.	O
Leads	O
effective	O
problem	O
resolution	O
.	O
Leads	O
branded	O
sales	O
process	O
to	O
proactively	O
achieve	O
sales	O
targets	O
and	O
customer	O
loyalty	O
.	O
Grows	O
branch	O
revenue	O
through	O
acquisition	O
and	O
share-of-wallet	O
growth	O
of	O
consumer	O
and	O
business	O
households	O
.	O
Drives	O
the	O
employee	O
experience	O
.	O
Responsible	O
for	O
acquiring	O
and	O
retaining	O
talent	O
through	O
the	O
coaching	O
and	O
development	O
of	O
employees	O
.	O
Ensures	O
employees	O
achieve	O
the	O
performance	O
and	O
activity	O
expectations	O
.	O
Leads	O
the	O
performance	O
management	O
process	O
for	O
all	O
direct	O
reports	O
.	O
Manages	O
operational	O
,	O
human	O
capital	O
,	O
reputational	O
and	O
business	O
risk	O
through	O
adherence	O
to	O
established	O
policies	O
and	O
procedures	O
.	O
Exercises	O
sound	O
decision	O
making	O
to	O
identify	O
and	O
mitigate	O
potential	O
risk	O
.	O

Responsible	O
for	O
responding	O
to	O
customer	O
inquiries	O
,	O
providing	O
support	O
throughout	O
their	O
shopping	O
experience	O
including	O
promoting	O
customer	O
loyalty	O
plans	O
and/or	O
extended	O
protection/replacement	O
plans	O
,	O
processing	O
sales	O
and	O
returns	O
using	O
a	O
cash	O
register	O
,	O
and	O
addressing	O
customer	O
complaints	O
.	O
Job	O
Requirements	O
.	O
Requires	O
morning	Time
,	O
afternoon	Time
,	O
and	O
evening	Time
availability	O
any	O
day	Time
of	O
the	O
week	O
.	O
Physical	O
ability	O
to	O
move	O
large	O
,	O
bulky	O
and/or	O
heavy	O
merchandise	O
.	O
Physical	O
ability	O
to	O
perform	O
tasks	O
that	O
may	O
require	O
prolonged	O
standing	O
,	O
sitting	O
,	O
and	O
other	O
activities	O
necessary	O
to	O
perform	O
job	O
duties	O
.	O
Minimum	O
Qualifications	O
.	O
6	Number
months	Duration
experience	O
using	O
a	O
computer	O
,	O
including	O
inputting	O
,	O
accessing	O
,	O
modifying	O
,	O
or	O
outputting	O
information	O
.	O
6	Number
months	Duration
experience	O
using	O
a	O
handheld	O
device	O
-LRB-	O
e.g.	O
,	O
mobile	O
phone	O
,	O
LRT	Organization
gun	O
,	O
palm	O
pilot	O
,	O
tablet	O
,	O
iPod	O
-RRB-	O
to	O
enter	O
,	O
access	O
,	O
and	O
output	O
information	O
.	O
Preferred	O
Qualifications	O
.	O
Associate	O
's	O
Degree	O
in	O
Business	O
,	O
Retail	O
Management	O
,	O
Specialty	O
related	O
to	O
department	O
-LRB-	O
e.g.	O
,	O
design	O
,	O
appliances	O
-RRB-	O
,	O
or	O
related	O
field	O
.	O
6	Number
months	Duration
experience	O
identifying	O
and	O
selling	O
products	O
based	O
on	O
customer	O
needs	O
,	O
including	O
credit	O
cards	O
,	O
installations	O
,	O
add-on	O
sales	O
,	O
and	O
explaining	O
warranties	O
,	O
product	O
features	O
,	O
and	O
benefits	O
.	O
6	Number
months	Duration
experience	O
as	O
a	O
cashier	O
.	O
Lowe	Person
's	O
is	O
an	O
equal	O
opportunity	O
affirmative	O
action	O
employer	O
and	O
administers	O
all	O
personnel	O
practices	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
sex	O
,	O
age	O
,	O
national	O
origin	O
,	O
disability	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
marital	O
status	O
,	O
veteran	O
status	O
,	O
genetics	O
or	O
any	O
other	O
category	O
protected	O
under	O
applicable	O
law	O
.	O

Position	O
Description	O
.	O
Responsible	O
for	O
planning	O
and	O
executing	O
delivery	O
activities	O
,	O
preparing	O
delivery	O
loads	O
,	O
following	O
planned	O
delivery	O
routes	O
,	O
and	O
assisting	O
with	O
merchandise	O
installations	O
or	O
returns	O
,	O
unloading	O
,	O
installing	O
,	O
and	O
checking	O
appliances	O
and	O
store	O
equipment	O
.	O
Also	O
responsible	O
for	O
the	O
cleanliness	O
and	O
standard	O
maintenance	O
of	O
delivery	O
vehicles	O
,	O
observing	O
safety	O
procedures	O
regarding	O
Department	Organization
of	Organization
Transportation	Organization
-LRB-	O
DOT	O
-RRB-	O
regulations	O
,	O
Hazmat	O
,	O
and	O
power	O
equipment	O
tools	O
,	O
maintaining	O
DOT	O
and	O
CDL	Organization
certifications	O
,	O
and	O
complying	O
with	O
reporting	O
.	O
Job	O
Requirements	O
.	O
Requires	O
morning	Time
,	O
afternoon	Time
,	O
and	O
evening	Time
availability	O
any	O
day	Time
of	O
the	O
week	O
.	O
Physical	O
ability	O
to	O
move	O
large	O
,	O
bulky	O
and/or	O
heavy	O
merchandise	O
.	O
Physical	O
ability	O
to	O
perform	O
tasks	O
that	O
may	O
require	O
prolonged	O
standing	O
,	O
sitting	O
,	O
and	O
other	O
activities	O
necessary	O
to	O
perform	O
job	O
duties	O
.	O
Minimum	O
Qualifications	O
.	O
Valid	O
Class	O
A	O
or	O
B	O
-LRB-	O
with	O
air	O
brake	O
endorsement	O
-RRB-	O
license	O
.	O
Ability	O
to	O
read	O
,	O
write	O
,	O
and	O
perform	O
basic	O
arithmetic	O
-LRB-	O
addition	O
,	O
subtraction	O
-RRB-	O
.	O
Minimum	O
21	Duration
year	Duration
of	O
age	O
.	O
Preferred	O
Qualifications	O
.	O
3	Number
months	Duration
experience	O
operating	O
a	O
forklift	O
or	O
Moffett	O
onloading/offloading	O
a	O
vehicle	O
.	O
1	Number
year	Duration
experience	O
driving	O
a	O
semi-truck/trailer	O
OR	O
certification	O
from	O
a	O
driving	O
school	O
.	O
6	Number
months	Duration
experience	O
performing	O
in-home	O
delivery	O
OR	O
retail	O
customer	O
service	O
.	O
Lowe	Person
's	O
is	O
an	O
equal	O
opportunity	O
affirmative	O
action	O
employer	O
and	O
administers	O
all	O
personnel	O
practices	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
sex	O
,	O
age	O
,	O
national	O
origin	O
,	O
disability	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
marital	O
status	O
,	O
veteran	O
status	O
,	O
genetics	O
or	O
any	O
other	O
category	O
protected	O
under	O
applicable	O
law	O
.	O

Job	O
Description	O
.	O
We	O
are	O
an	O
Equal	Miscellaneous
Opportunity	Miscellaneous
Employer	Miscellaneous
and	O
do	O
not	O
discriminate	O
against	O
any	O
employee	O
or	O
applicant	O
for	O
employment	O
because	O
of	O
race	O
,	O
color	O
,	O
sex	O
,	O
age	O
national	O
origin	O
,	O
religion	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
,	O
status	O
as	O
a	O
veteran	O
and	O
basis	O
of	O
disability	O
or	O
any	O
other	O
federal	O
,	O
state	O
or	O
local	O
protected	O
class	O
.	O
Store	O
Parts	O
Pro	O
and	O
Assistant	O
Store	O
Manager	O
Positions	O
.	O
Come	O
Join	O
Us	O
!	O
.	O
Our	O
Team	O
is	O
committed	O
to	O
growth	O
,	O
and	O
we	O
proudly	O
serve	O
customers	O
in	O
more	O
than	O
5,300	Number
company	O
operated	O
stores	O
across	O
the	O
country	O
.	O
That	O
success	O
comes	O
from	O
our	O
experienced	O
and	O
knowledgeable	O
Team	O
Members	O
,	O
who	O
are	O
committed	O
to	O
providing	O
fast	O
and	O
excellent	O
service	O
.	O
It	O
's	O
no	O
secret	O
that	O
we	O
sell	O
parts	O
,	O
but	O
what	O
's	O
even	O
more	O
important	O
to	O
us	O
is	O
people	O
-	O
both	O
our	O
customers	O
and	O
our	O
Team	O
Members	O
.	O
Join	O
our	O
family	O
-	O
we	O
're	O
75,000	Number
strong	O
and	O
growing	O
,	O
and	O
we	O
need	O
people	O
like	O
you	O
.	O
We	O
're	O
hiring	O
in	O
your	O
area	O
!	O
.	O
What	O
is	O
a	O
Parts	O
Pro	O
?	O
.	O
A	O
Parts	O
Pro	O
is	O
someone	O
who	O
has	O
expert	O
knowledge	O
of	O
automotive	O
systems	O
and	O
parts	O
.	O
They	O
are	O
the	O
experts	O
at	O
parts	O
identification	O
,	O
trouble	O
shooting	O
and	O
project	O
assistance	O
for	O
Advance	O
Auto	O
Parts	O
customers	O
.	O
What	O
is	O
an	O
Assistant	O
Store	O
Manager	O
?	O
.	O
Our	O
Assistant	O
Store	O
Managers	O
lead	O
and	O
direct	O
with	O
their	O
knowledge	O
of	O
store	O
systems	O
and	O
expert	O
knowledge	O
of	O
automotive	O
systems	O
and	O
parts	O
.	O
They	O
are	O
the	O
``	O
go	O
to	O
''	O
experts	O
for	O
parts	O
identification	O
,	O
trouble	O
shooting	O
and	O
project	O
assistance	O
for	O
Advance	O
Auto	O
Parts	O
customers	O
.	O
Job	O
Requirements	O
X	O

``	O
Bilingual	O
preferred	O
but	O
not	O
required	O
.	O
''	O
.	O
Position	O
Description	O
.	O
Responsible	O
for	O
ensuring	O
all	O
merchandise	O
prices	O
are	O
displayed	O
correctly	O
by	O
performing	O
price	O
reviews	O
,	O
and	O
maintaining	O
pricing	O
signage	O
inside	O
and	O
outside	O
of	O
the	O
store	O
.	O
Includes	O
auditing	O
and	O
reviewing	O
special	O
order	O
books	O
,	O
ordering	O
any	O
missing	O
items	O
or	O
new	O
inserts	O
,	O
and	O
reviewing	O
and	O
completing	O
all	O
system	O
tasks	O
.	O
Also	O
responsible	O
for	O
greeting	O
and	O
acknowledging	O
all	O
customers	O
in	O
a	O
friendly	O
,	O
professional	O
manner	O
and	O
providing	O
quick	O
,	O
responsive	O
customer	O
service	O
.	O
Job	O
Requirements	O
.	O
Requires	O
morning	Time
,	O
afternoon	Time
,	O
and	O
evening	Time
availability	O
any	O
day	Time
of	O
the	O
week	O
.	O
Physical	O
ability	O
to	O
move	O
large	O
,	O
bulky	O
and/or	O
heavy	O
merchandise	O
.	O
Physical	O
ability	O
to	O
perform	O
tasks	O
that	O
may	O
require	O
prolonged	O
standing	O
,	O
sitting	O
,	O
and	O
other	O
activities	O
necessary	O
to	O
perform	O
job	O
duties	O
.	O
Minimum	O
Qualifications	O
.	O
Ability	O
to	O
read	O
,	O
write	O
,	O
and	O
perform	O
basic	O
arithmetic	O
-LRB-	O
addition	O
,	O
subtraction	O
-RRB-	O
.	O
Preferred	O
Qualifications	O
.	O
6	Number
months	Duration
experience	O
with	O
price	O
integrity/audit	O
.	O
6	Number
months	Duration
experience	O
with	O
Lowe	Person
's	O
.	O
``	O
Bilingual	O
preferred	O
but	O
not	O
required	O
.	O
''	O
.	O
Lowe	Person
's	O
is	O
an	O
equal	O
opportunity	O
affirmative	O
action	O
employer	O
and	O
administers	O
all	O
personnel	O
practices	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
sex	O
,	O
age	O
,	O
national	O
origin	O
,	O
disability	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
marital	O
status	O
,	O
veteran	O
status	O
,	O
genetics	O
or	O
any	O
other	O
category	O
protected	O
under	O
applicable	O
law	O
.	O

Position	O
Description	O
.	O
Responsible	O
for	O
assisting	O
customers	O
with	O
all	O
of	O
their	O
shopping	O
needs	O
including	O
assisting	O
customers	O
in	O
the	O
selection	O
,	O
demonstration	O
,	O
preparation	O
and	O
loading	O
of	O
merchandise	O
.	O
Also	O
responsible	O
for	O
responding	O
to	O
customer	O
inquiries	O
throughout	O
their	O
shopping	O
experience	O
including	O
promoting	O
customer	O
loyalty	O
plans	O
and/or	O
extended	O
protection/replacement	O
plans	O
where	O
appropriate	O
.	O
Job	O
Requirements	O
.	O
CSA	O
Sales	O
Floor	O
:	O
Requires	O
morning	Time
,	O
afternoon	Time
and	O
evening	Time
availability	O
any	O
day	Time
of	O
the	O
week	O
.	O
Weekend/Holiday	O
Team	O
:	O
Requires	O
morning	Time
,	O
afternoon	Time
,	O
and	O
evening	Time
availability	O
on	O
Friday	Date
,	Date
Saturday	Date
,	Date
Sunday	Date
,	O
and	O
holidays	O
.	O
Weekday	O
Team	O
:	O
Requires	O
morning	Time
and	O
afternoon	Time
availability	O
Monday	Date
through	O
Friday	Date
during	Time
peak	Time
day	Time
hours	Time
.	O
Physical	O
ability	O
to	O
move	O
large	O
,	O
bulky	O
and/or	O
heavy	O
merchandise	O
.	O
Physical	O
ability	O
to	O
perform	O
tasks	O
that	O
may	O
require	O
prolonged	O
standing	O
,	O
sitting	O
,	O
and	O
other	O
activities	O
necessary	O
to	O
perform	O
job	O
duties	O
.	O
Minimum	O
Qualifications	O
.	O
6	Number
months	Duration
experience	O
using	O
a	O
computer	O
,	O
including	O
inputting	O
,	O
accessing	O
,	O
modifying	O
,	O
or	O
outputting	O
information	O
.	O
6	Number
months	Duration
experience	O
using	O
a	O
handheld	O
device	O
-LRB-	O
e.g.	O
,	O
mobile	O
phone	O
,	O
LRT	Organization
gun	O
,	O
palm	O
pilot	O
,	O
tablet	O
,	O
iPod	O
-RRB-	O
to	O
enter	O
,	O
access	O
,	O
and	O
output	O
information	O
.	O
Preferred	O
Qualifications	O
.	O
Associate	O
's	O
Degree	O
in	O
Business	O
,	O
Retail	O
Management	O
,	O
Specialty	O
related	O
to	O
department	O
-LRB-	O
e.g.	O
,	O
design	O
,	O
appliances	O
-RRB-	O
or	O
related	O
field	O
OR	O
Certification	O
in	O
trade	O
related	O
to	O
department	O
-LRB-	O
e.g.	O
,	O
kitchen	O
,	O
plumbing	O
,	O
electrical	O
,	O
lawn	O
and	O
garden	O
-RRB-	O
.	O
1	Number
year	Duration
retail	O
experience	O
identifying	O
and	O
selling	O
products	O
based	O
on	O
customer	O
needs	O
,	O
including	O
credit	O
cards	O
,	O
installations	O
,	O
add-on	O
sales	O
,	O
and	O
explaining	O
warranties	O
,	O
product	O
features	O
,	O
and	O
benefits	O
.	O
1	Number
year	Duration
retail	O
experience	O
providing	O
customer	O
service	O
,	O
including	O
identifying	O
and	O
resolving	O
customer	O
issues	O
,	O
assisting	O
customers	O
in	O
locating	O
product	O
,	O
greeting	O
customers	O
,	O
answering	O
phones	O
,	O
building	O
relationships	O
with	O
customers	O
,	O
and	O
thanking	O
customers	O
for	O
their	O
business	O
.	O
1	Number
year	Duration
retail	O
experience	O
in	O
related	O
department	O
-LRB-	O
e.g.	O
,	O
kitchen	O
,	O
plumbing	O
,	O
electrical	O
,	O
lawn	O
and	O
garden	O
-RRB-	O
.	O
1	Number
year	Duration
experience	O
working	O
in	O
any	O
department	O
at	O
a	O
Lowe	Person
's	O
retail	O
store	O
.	O
Lowe	Person
's	O
is	O
an	O
equal	O
opportunity	O
affirmative	O
action	O
employer	O
and	O
administers	O
all	O
personnel	O
practices	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
sex	O
,	O
age	O
,	O
national	O
origin	O
,	O
disability	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
marital	O
status	O
,	O
veteran	O
status	O
,	O
genetics	O
or	O
any	O
other	O
category	O
protected	O
under	O
applicable	O
law	O
.	O

Position	O
Description	O
.	O
The	O
Head	O
Cashier	O
manages	O
all	O
checkout	O
functions	O
by	O
processing	O
sales	O
transactions	O
and	O
refunds	O
,	O
monitoring	O
cash	O
drawer	O
amounts	O
,	O
and	O
maintaining	O
checkout	O
area	O
.	O
Also	O
oversees	O
coverage	O
of	O
registers	O
and	O
store	O
supply	O
usage	O
,	O
performs	O
opening	O
procedures	O
,	O
and	O
provides	O
excellent	O
customer	O
service	O
by	O
assisting	O
customers	O
and	O
addressing	O
issues	O
.	O
Job	O
Requirements	O
.	O
Requires	O
morning	Time
,	O
afternoon	Time
,	O
and	O
evening	Time
availability	O
any	O
day	Time
of	O
the	O
week	O
.	O
Physical	O
ability	O
to	O
move	O
large	O
,	O
bulky	O
and/or	O
heavy	O
merchandise	O
.	O
Physical	O
ability	O
to	O
perform	O
tasks	O
that	O
may	O
require	O
prolonged	O
standing	O
,	O
sitting	O
,	O
and	O
other	O
activities	O
necessary	O
to	O
perform	O
job	O
duties	O
.	O
Minimum	O
Qualifications	O
.	O
6	Number
months	Duration
experience	O
using	O
a	O
computer	O
,	O
including	O
inputting	O
,	O
accessing	O
,	O
modifying	O
,	O
or	O
outputting	O
information	O
.	O
6	Number
months	Duration
experience	O
using	O
a	O
handheld	O
device	O
-LRB-	O
e.g.	O
,	O
mobile	O
phone	O
,	O
LRT	Organization
gun	O
,	O
palm	O
pilot	O
,	O
tablet	O
,	O
iPod	O
-RRB-	O
to	O
enter	O
,	O
access	O
,	O
and	O
output	O
information	O
.	O
Preferred	O
Qualifications	O
.	O
Associate	O
's	O
Degree	O
in	O
Business	O
,	O
Retail	O
Management	O
,	O
Specialty	O
related	O
to	O
department	O
-LRB-	O
e.g.	O
,	O
design	O
,	O
appliances	O
-RRB-	O
,	O
or	O
related	O
field	O
.	O
1	Number
year	Duration
retail	O
experience	O
.	O
1	Number
year	Duration
experience	O
as	O
a	O
head	O
cashier	O
.	O
6	Number
months	Duration
experience	O
working	O
in	O
any	O
department	O
at	O
a	O
Lowe	Person
's	O
retail	O
store	O
.	O
1	Number
year	Duration
supervisory	O
experience	O
in	O
any	O
field	O
,	O
including	O
directing	O
,	O
delegating	O
,	O
evaluating	O
,	O
training	O
,	O
and	O
coaching	O
employees	O
.	O
6	Number
months	Duration
retail	O
experience	O
detecting	O
common	O
signs	O
of	O
